sensor_id,timestamp,container_id,shipment_id,route_id,temperature_c,humidity_percent,vibration_level,door_status,gps_latitude,gps_longitude,battery_percent,network_signal
28371,2026-01-20 16:51:00,C312,SH01369,R070,12.8,67,3.0,CLOSED,21.136243,72.057386,74,Strong
28372,2026-01-20 16:52:00,C246,SH03361,R045,3.5,62,3.0,OPEN,22.084228,70.975818,87,Medium
28373,2026-01-20 16:53:00,C496,SH01695,R094,13.0,65,7.0,CLOSED,21.029114,70.239203,79,Strong
28374,2026-01-20 16:54:00,C419,SH02288,R087,5.4,61,2.0,OPEN,21.843303,72.627587,59,Strong
28375,2026-01-20 16:55:00,C317,SH01512,R034,13.5,67,4.5,CLOSED,20.17074,70.506477,72,Strong
28376,2026-01-20 16:56:00,C459,SH02469,R060,4.3,90,6.2,OPEN,23.096361,71.329896,75,Strong
28377,2026-01-20 16:57:00,C428,SH02177,R078,2.3,69,6.6,CLOSED,22.03549,71.196566,59,Weak
28378,2026-01-20 16:58:00,C194,SH02944,R037,12.0,95,3.5,CLOSED,20.130263,72.891152,89,Medium
28379,2026-01-20 16:59:00,C079,SH00843,R057,8.0,93,4.0,CLOSED,22.678172,71.989657,41,Medium
28380,2026-01-20 17:00:00,C277,SH00058,R099,3.3,95,5.9,CLOSED,22.644682,72.041549,21,Weak
28381,2026-01-20 17:01:00,C150,SH04432,R006,6.8,65,6.2,OPEN,23.311557,70.221037,92,Weak
28382,2026-01-20 17:02:00,C339,SH03581,R097,10.8,67,1.0,CLOSED,22.075827,71.985638,51,Weak
28383,2026-01-20 17:03:00,C286,SH01242,R021,5.5,62,5.5,CLOSED,20.586804,70.019249,92,Weak
28384,2026-01-20 17:04:00,C163,SH01639,R080,4.3,60,5.6,CLOSED,23.083518,71.028895,23,Medium
28385,2026-01-20 17:05:00,C405,SH01074,R083,6.6,80,2.7,OPEN,21.70243,71.253357,64,Weak
28386,2026-01-20 17:06:00,C461,SH00036,R033,6.9,69,3.6,CLOSED,22.370555,73.401325,67,Medium
28387,2026-01-20 17:07:00,C043,SH02340,R071,12.0,70,1.5,CLOSED,20.421575,71.301355,66,Strong
28388,2026-01-20 17:08:00,C137,SH03948,R084,10.7,92,6.7,CLOSED,20.766174,71.121646,75,Medium
28389,2026-01-20 17:09:00,C208,SH01126,R100,4.8,88,3.6,OPEN,20.477487,72.419938,51,Medium
28390,2026-01-20 17:10:00,C217,SH02240,R029,3.7,72,2.8,CLOSED,21.652446,72.144907,40,Medium
28391,2026-01-20 17:11:00,C201,SH02470,R079,10.1,68,3.2,OPEN,20.726058,70.716707,97,Weak
28392,2026-01-20 17:12:00,C060,SH04924,R093,3.4,75,7.9,CLOSED,21.80319,70.122778,21,Medium
28393,2026-01-20 17:13:00,C179,SH02000,R082,3.0,67,5.6,CLOSED,20.927119,70.638283,99,Weak
28394,2026-01-20 17:14:00,C294,SH00362,R063,11.3,76,1.6,OPEN,22.571792,73.029016,27,Weak
28395,2026-01-20 17:15:00,C463,SH04331,R063,3.8,95,1.3,OPEN,22.164432,73.833245,32,Medium
28396,2026-01-20 17:16:00,C062,SH01219,R069,11.8,86,2.8,CLOSED,21.678912,71.319002,30,Weak
28397,2026-01-20 17:17:00,C109,SH02818,R070,13.3,61,1.1,CLOSED,22.355725,72.911226,40,Medium
28398,2026-01-20 17:18:00,C029,SH02465,R019,13.9,89,4.4,OPEN,23.563407,73.460326,95,Strong
28399,2026-01-20 17:19:00,C145,SH00851,R046,13.1,86,3.3,CLOSED,22.622002,71.264863,91,Strong
28400,2026-01-20 17:20:00,C318,SH01892,R034,11.4,94,1.2,OPEN,20.359364,71.388588,61,Weak
28401,2026-01-20 17:21:00,C312,SH02296,R086,9.2,82,4.3,OPEN,20.907244,72.727008,81,Medium
28402,2026-01-20 17:22:00,C178,SH02470,R020,2.5,72,3.0,CLOSED,20.400678,70.660491,58,Medium
28403,2026-01-20 17:23:00,C442,SH04389,R005,11.2,91,2.5,CLOSED,21.101736,70.06373,65,Medium
28404,2026-01-20 17:24:00,C186,SH04112,R031,12.2,94,4.9,OPEN,20.913265,73.087788,29,Medium
28405,2026-01-20 17:25:00,C082,SH01486,R017,11.6,93,1.8,CLOSED,23.420163,73.382228,62,Weak
28406,2026-01-20 17:26:00,C481,SH04312,R020,7.3,80,6.2,CLOSED,21.532454,72.31816,21,Strong
28407,2026-01-20 17:27:00,C053,SH00581,R089,10.7,72,5.6,CLOSED,23.905321,72.588957,67,Weak
28408,2026-01-20 17:28:00,C030,SH03787,R031,10.7,70,6.6,CLOSED,23.39654,70.923223,81,Weak
28409,2026-01-20 17:29:00,C032,SH01118,R028,12.2,87,3.1,CLOSED,21.009151,73.773786,72,Weak
28410,2026-01-20 17:30:00,C174,SH01311,R026,6.8,79,1.2,CLOSED,22.437812,72.149321,60,Weak
28411,2026-01-20 17:31:00,C275,SH00945,R002,6.0,76,7.9,CLOSED,21.165633,70.296231,74,Weak
28412,2026-01-20 17:32:00,C049,SH04778,R061,10.4,85,1.7,CLOSED,23.192004,70.223981,44,Weak
28413,2026-01-20 17:33:00,C395,SH02988,R037,14.2,84,7.8,OPEN,21.445312,70.338373,49,Weak
28414,2026-01-20 17:34:00,C126,SH04327,R007,8.2,86,4.5,OPEN,23.963636,73.489984,22,Medium
28415,2026-01-20 17:35:00,C091,SH04513,R082,10.3,68,2.0,CLOSED,23.596974,73.200183,74,Medium
28416,2026-01-20 17:36:00,C493,SH03923,R020,2.4,70,2.4,CLOSED,22.504685,70.291229,96,Strong
28417,2026-01-20 17:37:00,C477,SH03384,R057,7.3,70,4.5,OPEN,23.054583,70.301369,92,Strong
28418,2026-01-20 17:38:00,C167,SH00970,R088,4.9,88,1.9,OPEN,22.403997,70.841757,98,Medium
28419,2026-01-20 17:39:00,C452,SH02971,R100,12.3,75,6.8,OPEN,21.843685,70.695998,99,Weak
28420,2026-01-20 17:40:00,C163,SH00172,R026,7.8,93,1.9,OPEN,23.716982,70.329302,52,Medium
28421,2026-01-20 17:41:00,C056,SH02264,R021,9.5,71,6.0,CLOSED,21.7164,73.712257,80,Weak
28422,2026-01-20 17:42:00,C020,SH03748,R026,6.5,61,1.7,OPEN,21.60401,73.225765,25,Strong
28423,2026-01-20 17:43:00,C406,SH03279,R016,10.8,72,7.9,CLOSED,22.239293,72.538668,65,Strong
28424,2026-01-20 17:44:00,C170,SH00296,R043,8.7,89,5.9,OPEN,22.875796,73.386103,30,Medium
28425,2026-01-20 17:45:00,C011,SH03143,R048,14.7,75,5.2,CLOSED,20.608957,70.976128,65,Medium
28426,2026-01-20 17:46:00,C302,SH03213,R084,11.9,69,1.1,OPEN,22.159939,71.639147,47,Medium
28427,2026-01-20 17:47:00,C150,SH01032,R093,7.6,71,5.8,OPEN,23.787795,73.620474,95,Strong
28428,2026-01-20 17:48:00,C323,SH03961,R062,10.9,75,6.8,CLOSED,20.644287,73.192164,68,Strong
28429,2026-01-20 17:49:00,C192,SH04542,R092,10.9,95,5.2,CLOSED,20.269364,70.982069,38,Strong
28430,2026-01-20 17:50:00,C166,SH00768,R095,9.9,70,6.0,OPEN,21.665195,72.486286,67,Strong
28431,2026-01-20 17:51:00,C447,SH03046,R071,11.4,67,7.5,OPEN,23.17238,72.298782,86,Medium
28432,2026-01-20 17:52:00,C180,SH02147,R077,11.4,91,1.3,OPEN,23.282927,70.171393,83,Strong
28433,2026-01-20 17:53:00,C495,SH02876,R096,12.1,81,7.9,OPEN,23.469144,71.277297,20,Medium
28434,2026-01-20 17:54:00,C479,SH02178,R063,4.6,90,7.4,CLOSED,22.639939,70.840979,97,Medium
28435,2026-01-20 17:55:00,C460,SH00308,R068,4.8,75,2.3,CLOSED,21.192382,73.772608,36,Medium
28436,2026-01-20 17:56:00,C294,SH04760,R070,2.9,75,1.7,CLOSED,22.410497,70.418373,59,Medium
28437,2026-01-20 17:57:00,C204,SH04751,R020,8.8,93,4.3,CLOSED,20.251848,70.172929,99,Weak
28438,2026-01-20 17:58:00,C445,SH02405,R082,5.7,95,5.2,CLOSED,22.408178,72.416593,30,Medium
28439,2026-01-20 17:59:00,C309,SH01449,R002,5.2,61,7.7,OPEN,20.216898,71.037865,31,Weak
28440,2026-01-20 18:00:00,C364,SH02878,R067,7.6,86,3.8,OPEN,23.991335,73.689493,21,Strong
28441,2026-01-20 18:01:00,C433,SH04235,R017,4.0,88,2.1,CLOSED,21.878188,70.198525,80,Medium
28442,2026-01-20 18:02:00,C122,SH00721,R084,3.7,90,5.6,OPEN,22.133457,71.625313,49,Strong
28443,2026-01-20 18:03:00,C184,SH01951,R100,9.6,71,5.4,CLOSED,22.103589,73.974961,91,Medium
28444,2026-01-20 18:04:00,C305,SH00211,R046,10.6,74,1.2,CLOSED,21.595662,72.839075,94,Medium
28445,2026-01-20 18:05:00,C312,SH03070,R033,12.4,65,5.4,CLOSED,21.303865,71.07235,59,Strong
28446,2026-01-20 18:06:00,C175,SH03371,R054,10.1,85,3.5,CLOSED,21.439738,71.90499,31,Weak
28447,2026-01-20 18:07:00,C236,SH01774,R027,9.1,89,5.5,CLOSED,20.510271,70.793424,29,Strong
28448,2026-01-20 18:08:00,C326,SH01828,R067,12.3,70,5.4,CLOSED,22.329493,72.167666,23,Medium
28449,2026-01-20 18:09:00,C014,SH02511,R056,5.3,67,5.8,CLOSED,22.348797,72.869346,89,Strong
28450,2026-01-20 18:10:00,C148,SH02587,R069,12.2,70,7.8,OPEN,22.346035,73.318231,87,Weak
28451,2026-01-20 18:11:00,C370,SH04298,R001,12.7,74,1.1,OPEN,20.134809,71.745328,46,Strong
28452,2026-01-20 18:12:00,C010,SH03893,R006,8.1,71,2.2,OPEN,21.876745,72.537496,83,Strong
28453,2026-01-20 18:13:00,C060,SH02743,R053,3.6,91,1.9,OPEN,20.94932,71.588969,94,Strong
28454,2026-01-20 18:14:00,C401,SH04731,R035,10.0,88,4.2,OPEN,23.929314,72.141004,26,Weak
28455,2026-01-20 18:15:00,C164,SH03794,R075,4.4,83,5.2,CLOSED,20.894052,72.458092,81,Weak
28456,2026-01-20 18:16:00,C348,SH01337,R018,5.3,76,4.5,OPEN,20.874278,70.247282,95,Strong
28457,2026-01-20 18:17:00,C185,SH04907,R071,13.1,60,5.9,CLOSED,23.400877,72.162638,70,Strong
28458,2026-01-20 18:18:00,C324,SH01565,R085,9.9,78,2.1,CLOSED,21.459174,73.743947,97,Weak
28459,2026-01-20 18:19:00,C266,SH00928,R084,13.0,94,7.3,CLOSED,22.430785,71.258266,85,Strong
28460,2026-01-20 18:20:00,C422,SH02508,R053,13.5,67,5.6,OPEN,23.76284,71.649091,46,Medium
28461,2026-01-20 18:21:00,C307,SH04825,R060,2.3,88,5.5,CLOSED,21.300126,71.420368,100,Medium
28462,2026-01-20 18:22:00,C202,SH01837,R094,6.3,89,4.6,OPEN,22.884588,70.883327,53,Weak
28463,2026-01-20 18:23:00,C380,SH02719,R065,12.4,89,3.9,CLOSED,22.951397,72.182144,58,Strong
28464,2026-01-20 18:24:00,C134,SH02664,R067,11.4,67,6.1,OPEN,23.885365,72.479696,83,Medium
28465,2026-01-20 18:25:00,C249,SH00666,R089,3.4,76,2.2,OPEN,23.446104,73.430684,47,Weak
28466,2026-01-20 18:26:00,C019,SH03621,R025,13.6,81,6.6,CLOSED,23.266171,72.225066,97,Strong
28467,2026-01-20 18:27:00,C064,SH03382,R100,13.5,93,4.0,CLOSED,23.761628,70.360881,72,Strong
28468,2026-01-20 18:28:00,C296,SH01727,R014,4.5,74,1.9,OPEN,23.067194,70.203729,74,Medium
28469,2026-01-20 18:29:00,C238,SH01284,R022,6.6,78,4.5,CLOSED,22.074386,72.133572,57,Medium
28470,2026-01-20 18:30:00,C256,SH00241,R076,2.7,79,2.5,CLOSED,20.300436,72.764768,62,Weak
28471,2026-01-20 18:31:00,C308,SH01256,R075,8.8,74,7.1,OPEN,20.719943,70.609471,87,Medium
28472,2026-01-20 18:32:00,C328,SH04777,R087,11.1,61,2.6,CLOSED,22.82886,72.128005,62,Medium
28473,2026-01-20 18:33:00,C193,SH04578,R077,9.1,94,7.1,CLOSED,22.482117,71.309824,74,Medium
28474,2026-01-20 18:34:00,C443,SH03737,R037,10.5,62,7.3,CLOSED,21.745801,71.891216,97,Strong
28475,2026-01-20 18:35:00,C330,SH00976,R068,9.2,83,6.2,CLOSED,22.806452,71.43987,26,Weak
28476,2026-01-20 18:36:00,C486,SH02359,R006,10.5,87,1.5,OPEN,23.739349,72.862372,97,Strong
28477,2026-01-20 18:37:00,C433,SH00799,R080,10.5,67,7.8,CLOSED,23.254362,70.862982,93,Strong
28478,2026-01-20 18:38:00,C430,SH02492,R020,4.7,79,4.9,CLOSED,20.785726,70.079579,91,Weak
28479,2026-01-20 18:39:00,C254,SH00512,R038,14.3,71,2.4,CLOSED,21.66211,73.881858,29,Strong
28480,2026-01-20 18:40:00,C355,SH02859,R041,13.2,80,5.0,CLOSED,21.959332,73.208759,74,Weak
28481,2026-01-20 18:41:00,C026,SH01398,R080,4.2,93,3.5,CLOSED,21.43062,71.093042,44,Weak
28482,2026-01-20 18:42:00,C418,SH02246,R053,12.5,70,3.4,CLOSED,20.512192,70.403829,28,Strong
28483,2026-01-20 18:43:00,C245,SH03277,R039,14.5,95,2.9,CLOSED,21.915978,72.32954,56,Medium
28484,2026-01-20 18:44:00,C081,SH04717,R086,9.9,92,7.0,OPEN,20.78178,71.083237,31,Weak
28485,2026-01-20 18:45:00,C055,SH02948,R050,14.8,60,6.9,OPEN,20.652729,70.440438,52,Medium
28486,2026-01-20 18:46:00,C052,SH02645,R063,7.5,92,3.2,CLOSED,22.472862,71.158507,93,Medium
28487,2026-01-20 18:47:00,C180,SH03688,R100,5.0,61,7.4,CLOSED,23.156714,72.406339,59,Strong
28488,2026-01-20 18:48:00,C184,SH04048,R054,14.6,73,3.8,OPEN,20.380216,73.546996,73,Strong
28489,2026-01-20 18:49:00,C143,SH00164,R078,14.2,92,2.8,CLOSED,20.184053,73.210783,84,Weak
28490,2026-01-20 18:50:00,C109,SH00306,R057,11.8,74,5.2,OPEN,21.137067,71.129377,39,Strong
28491,2026-01-20 18:51:00,C482,SH01209,R086,3.2,65,2.2,OPEN,22.941963,71.271832,53,Medium
28492,2026-01-20 18:52:00,C176,SH04169,R094,9.0,60,2.1,CLOSED,22.459722,73.912042,95,Weak
28493,2026-01-20 18:53:00,C153,SH01509,R023,8.4,87,6.2,CLOSED,20.184147,72.652857,43,Medium
28494,2026-01-20 18:54:00,C141,SH00716,R032,5.2,66,3.1,CLOSED,20.151453,72.279246,43,Strong
28495,2026-01-20 18:55:00,C038,SH00992,R098,10.8,60,5.4,OPEN,23.213234,72.63768,88,Strong
28496,2026-01-20 18:56:00,C169,SH00277,R042,10.8,84,2.5,CLOSED,20.190048,70.763874,39,Strong
28497,2026-01-20 18:57:00,C230,SH04089,R088,11.6,90,2.4,CLOSED,22.260417,72.801807,41,Medium
28498,2026-01-20 18:58:00,C363,SH00741,R025,13.4,81,5.3,CLOSED,22.826713,70.879778,54,Medium
28499,2026-01-20 18:59:00,C377,SH03043,R039,11.2,95,1.5,CLOSED,22.505027,70.996396,96,Weak
28500,2026-01-20 19:00:00,C462,SH04017,R094,2.7,90,4.6,OPEN,23.135326,72.373643,59,Strong
28501,2026-01-20 19:01:00,C028,SH03649,R041,7.8,90,3.2,CLOSED,22.855238,72.761489,77,Medium
28502,2026-01-20 19:02:00,C333,SH04781,R031,3.6,90,1.7,CLOSED,22.06772,71.582436,66,Strong
28503,2026-01-20 19:03:00,C371,SH03778,R057,4.7,94,6.9,OPEN,21.877256,73.505819,95,Medium
28504,2026-01-20 19:04:00,C442,SH03566,R097,11.9,76,4.4,CLOSED,23.885457,72.328409,31,Strong
28505,2026-01-20 19:05:00,C209,SH01769,R040,4.4,76,5.4,OPEN,23.794958,70.120984,64,Strong
28506,2026-01-20 19:06:00,C320,SH00778,R045,7.1,93,1.6,OPEN,20.735274,72.978108,70,Weak
28507,2026-01-20 19:07:00,C200,SH04613,R007,11.6,74,2.2,CLOSED,21.362751,70.334785,94,Medium
28508,2026-01-20 19:08:00,C310,SH01935,R066,8.1,64,6.9,CLOSED,21.223996,70.603782,92,Weak
28509,2026-01-20 19:09:00,C289,SH02375,R063,13.4,65,5.4,CLOSED,23.738926,73.718558,90,Medium
28510,2026-01-20 19:10:00,C280,SH02763,R079,3.1,77,1.3,OPEN,22.996367,71.155744,23,Medium
28511,2026-01-20 19:11:00,C022,SH03372,R100,5.3,64,6.3,OPEN,20.130935,73.032772,85,Strong
28512,2026-01-20 19:12:00,C085,SH00307,R025,9.8,81,5.6,OPEN,22.731138,73.414464,83,Weak
28513,2026-01-20 19:13:00,C444,SH04069,R029,11.7,80,6.4,OPEN,20.626529,70.015122,75,Strong
28514,2026-01-20 19:14:00,C006,SH03830,R070,12.9,66,6.7,OPEN,22.164756,73.284712,71,Weak
28515,2026-01-20 19:15:00,C243,SH00656,R090,6.8,61,1.5,CLOSED,23.881014,72.753977,100,Weak
28516,2026-01-20 19:16:00,C245,SH01114,R098,6.2,71,6.1,CLOSED,20.225712,73.01437,72,Weak
28517,2026-01-20 19:17:00,C475,SH03142,R048,2.4,82,2.0,OPEN,23.290689,72.326042,69,Weak
28518,2026-01-20 19:18:00,C422,SH00923,R022,14.2,68,3.1,CLOSED,20.465867,70.388602,46,Weak
28519,2026-01-20 19:19:00,C305,SH04494,R043,12.8,84,7.2,CLOSED,21.318045,70.746427,94,Medium
28520,2026-01-20 19:20:00,C309,SH01385,R093,13.6,65,5.8,CLOSED,21.951167,72.680087,98,Medium
28521,2026-01-20 19:21:00,C496,SH00326,R096,12.6,72,1.4,OPEN,22.603214,73.957379,21,Medium
28522,2026-01-20 19:22:00,C124,SH00634,R039,12.3,77,5.6,CLOSED,22.598245,71.592957,47,Strong
28523,2026-01-20 19:23:00,C216,SH00991,R076,12.3,92,5.8,CLOSED,23.548328,73.220006,65,Strong
28524,2026-01-20 19:24:00,C103,SH01399,R002,7.4,63,2.2,OPEN,21.880774,71.446449,37,Strong
28525,2026-01-20 19:25:00,C486,SH03521,R059,11.8,75,7.5,CLOSED,22.528472,73.782002,81,Strong
28526,2026-01-20 19:26:00,C164,SH01313,R026,6.2,73,2.5,CLOSED,21.8635,71.062459,22,Weak
28527,2026-01-20 19:27:00,C328,SH01773,R011,13.1,65,4.5,CLOSED,20.015272,72.708228,56,Weak
28528,2026-01-20 19:28:00,C330,SH03421,R065,6.5,70,3.8,OPEN,21.455274,70.748308,43,Medium
28529,2026-01-20 19:29:00,C403,SH01960,R062,7.2,80,5.6,CLOSED,23.205816,72.1781,76,Weak
28530,2026-01-20 19:30:00,C277,SH03786,R055,8.0,73,4.6,CLOSED,22.892711,73.737081,21,Weak
28531,2026-01-20 19:31:00,C197,SH00462,R059,11.2,80,6.8,CLOSED,21.625707,73.59345,26,Weak
28532,2026-01-20 19:32:00,C500,SH03411,R043,11.4,95,2.5,OPEN,22.809298,73.325836,58,Strong
28533,2026-01-20 19:33:00,C312,SH02186,R042,5.1,64,1.4,CLOSED,20.147854,70.15939,93,Weak
28534,2026-01-20 19:34:00,C009,SH00991,R041,3.1,73,5.1,OPEN,21.664289,73.796453,25,Medium
28535,2026-01-20 19:35:00,C157,SH00044,R045,14.7,76,2.7,OPEN,22.968868,73.754599,86,Strong
28536,2026-01-20 19:36:00,C228,SH04765,R080,4.3,67,5.5,CLOSED,21.895239,72.205951,76,Medium
28537,2026-01-20 19:37:00,C157,SH03931,R076,11.5,66,3.4,OPEN,22.57677,71.47748,82,Strong
28538,2026-01-20 19:38:00,C151,SH03175,R100,7.3,63,3.4,OPEN,23.3469,70.938362,49,Strong
28539,2026-01-20 19:39:00,C389,SH04645,R073,6.6,63,4.5,OPEN,23.297144,72.121158,42,Medium
28540,2026-01-20 19:40:00,C411,SH01757,R016,7.8,63,6.0,CLOSED,22.916652,71.99089,97,Weak
28541,2026-01-20 19:41:00,C019,SH01340,R003,9.2,72,4.4,OPEN,22.668675,73.142384,100,Medium
28542,2026-01-20 19:42:00,C020,SH02494,R032,5.4,90,6.7,CLOSED,21.991972,71.369063,44,Weak
28543,2026-01-20 19:43:00,C078,SH00089,R024,7.5,60,5.7,CLOSED,22.934356,72.374659,73,Strong
28544,2026-01-20 19:44:00,C072,SH00605,R083,8.2,75,5.5,OPEN,22.032112,72.518341,85,Medium
28545,2026-01-20 19:45:00,C016,SH01543,R075,5.7,77,4.2,CLOSED,21.298359,72.168227,48,Weak
28546,2026-01-20 19:46:00,C005,SH02520,R008,2.9,73,4.2,OPEN,22.393933,70.040603,62,Strong
28547,2026-01-20 19:47:00,C286,SH02688,R080,7.2,78,7.0,CLOSED,21.518147,71.586599,38,Weak
28548,2026-01-20 19:48:00,C176,SH02869,R007,10.7,80,5.9,CLOSED,22.317569,71.932951,58,Medium
28549,2026-01-20 19:49:00,C486,SH02667,R075,3.5,73,4.8,CLOSED,23.486951,73.269069,47,Strong
28550,2026-01-20 19:50:00,C451,SH00872,R078,5.0,66,5.0,CLOSED,22.903303,70.447314,41,Strong
28551,2026-01-20 19:51:00,C277,SH01105,R021,14.9,74,2.9,CLOSED,20.420447,72.287437,81,Strong
28552,2026-01-20 19:52:00,C165,SH04739,R067,3.5,71,7.5,OPEN,23.067972,71.927739,50,Medium
28553,2026-01-20 19:53:00,C199,SH02362,R091,8.2,80,2.8,CLOSED,21.651092,73.505808,39,Weak
28554,2026-01-20 19:54:00,C132,SH00506,R085,14.1,86,2.5,CLOSED,20.074844,71.477818,79,Strong
28555,2026-01-20 19:55:00,C040,SH01522,R098,10.5,91,7.3,CLOSED,21.572103,70.230446,44,Medium
28556,2026-01-20 19:56:00,C127,SH04185,R058,10.0,84,3.0,OPEN,21.963804,72.859875,86,Strong
28557,2026-01-20 19:57:00,C353,SH00551,R097,5.0,61,5.7,CLOSED,23.584132,70.843551,50,Weak
28558,2026-01-20 19:58:00,C442,SH00875,R064,13.3,61,1.2,CLOSED,20.782262,70.750138,24,Weak
28559,2026-01-20 19:59:00,C045,SH00244,R001,8.4,65,6.8,CLOSED,23.883377,73.039618,27,Strong
28560,2026-01-20 20:00:00,C262,SH01714,R066,11.5,88,4.5,OPEN,20.811161,72.608405,94,Medium
28561,2026-01-20 20:01:00,C478,SH00026,R092,14.0,86,1.7,CLOSED,21.080972,72.692653,40,Strong
28562,2026-01-20 20:02:00,C093,SH03835,R050,7.0,70,3.6,OPEN,23.890264,70.57597,21,Weak
28563,2026-01-20 20:03:00,C135,SH04669,R093,5.4,61,1.2,OPEN,23.402833,71.171422,64,Medium
28564,2026-01-20 20:04:00,C404,SH03282,R013,10.3,91,5.0,OPEN,23.637446,70.317631,82,Medium
28565,2026-01-20 20:05:00,C194,SH01079,R087,9.0,77,1.2,CLOSED,22.963957,70.878604,80,Weak
28566,2026-01-20 20:06:00,C184,SH04706,R098,14.9,89,5.2,OPEN,21.857747,73.847285,45,Weak
28567,2026-01-20 20:07:00,C390,SH01149,R083,2.2,94,4.8,OPEN,20.263413,72.545853,77,Medium
28568,2026-01-20 20:08:00,C115,SH03827,R046,8.7,85,2.9,CLOSED,21.675105,73.04474,26,Strong
28569,2026-01-20 20:09:00,C402,SH01002,R036,14.5,75,5.2,CLOSED,23.872029,70.103156,45,Strong
28570,2026-01-20 20:10:00,C116,SH03227,R097,3.3,69,4.4,CLOSED,20.65253,70.656306,75,Medium
28571,2026-01-20 20:11:00,C127,SH01819,R047,6.6,60,7.6,CLOSED,21.62755,71.758746,90,Strong
28572,2026-01-20 20:12:00,C138,SH03005,R069,4.6,66,3.5,OPEN,21.303885,73.971585,52,Medium
28573,2026-01-20 20:13:00,C226,SH01034,R075,14.0,70,3.8,CLOSED,22.026218,72.935021,34,Strong
28574,2026-01-20 20:14:00,C444,SH01270,R086,5.9,90,7.5,OPEN,20.570529,71.911933,42,Weak
28575,2026-01-20 20:15:00,C103,SH03045,R016,11.6,70,4.8,OPEN,21.438389,70.798783,45,Weak
28576,2026-01-20 20:16:00,C032,SH04184,R054,5.6,77,4.2,CLOSED,23.549515,73.992707,77,Weak
28577,2026-01-20 20:17:00,C434,SH03558,R007,2.2,75,3.0,CLOSED,21.26328,71.745586,76,Strong
28578,2026-01-20 20:18:00,C209,SH00037,R082,12.7,62,3.8,OPEN,23.126703,73.190728,41,Medium
28579,2026-01-20 20:19:00,C154,SH01047,R065,7.9,67,4.3,OPEN,22.595641,71.281141,66,Weak
28580,2026-01-20 20:20:00,C046,SH01977,R026,10.2,69,6.7,CLOSED,23.502762,72.433851,49,Medium
28581,2026-01-20 20:21:00,C341,SH01388,R040,11.9,76,5.4,CLOSED,21.89343,73.648408,100,Weak
28582,2026-01-20 20:22:00,C025,SH02212,R092,13.1,72,7.3,CLOSED,23.810289,72.145939,76,Medium
28583,2026-01-20 20:23:00,C327,SH03482,R022,11.1,88,6.2,CLOSED,20.918917,72.218962,57,Medium
28584,2026-01-20 20:24:00,C483,SH02728,R084,4.0,92,7.5,CLOSED,20.788185,72.322395,82,Medium
28585,2026-01-20 20:25:00,C231,SH03419,R083,3.5,67,6.8,OPEN,23.459134,72.660602,58,Strong
28586,2026-01-20 20:26:00,C013,SH02192,R092,4.5,62,1.8,OPEN,22.684774,71.382206,34,Medium
28587,2026-01-20 20:27:00,C250,SH00889,R080,3.2,92,1.5,OPEN,20.521947,70.242812,29,Weak
28588,2026-01-20 20:28:00,C039,SH02951,R006,5.0,81,4.6,CLOSED,22.30976,70.713203,96,Strong
28589,2026-01-20 20:29:00,C167,SH01367,R009,5.3,79,4.1,OPEN,21.277487,70.076657,87,Medium
28590,2026-01-20 20:30:00,C300,SH04651,R067,11.6,64,5.7,OPEN,23.115645,73.248048,58,Weak
28591,2026-01-20 20:31:00,C400,SH00108,R022,13.6,83,6.8,CLOSED,23.981718,72.20784,62,Strong
28592,2026-01-20 20:32:00,C339,SH01246,R001,8.5,91,2.2,CLOSED,20.760522,73.06952,47,Medium
28593,2026-01-20 20:33:00,C268,SH03880,R081,7.4,88,4.3,OPEN,22.295624,73.249665,77,Strong
28594,2026-01-20 20:34:00,C408,SH03214,R006,3.5,76,7.1,CLOSED,21.191059,73.63024,54,Weak
28595,2026-01-20 20:35:00,C004,SH00820,R028,12.8,74,4.7,OPEN,20.232318,73.930056,47,Medium
28596,2026-01-20 20:36:00,C186,SH03839,R063,12.7,70,5.8,CLOSED,21.973803,73.995102,22,Weak
28597,2026-01-20 20:37:00,C476,SH01961,R005,6.7,82,7.6,CLOSED,21.245663,71.35841,79,Medium
28598,2026-01-20 20:38:00,C295,SH03464,R018,12.3,79,2.9,OPEN,23.978559,70.785237,39,Medium
28599,2026-01-20 20:39:00,C303,SH03466,R052,10.6,74,5.0,CLOSED,22.783328,70.024022,75,Medium
28600,2026-01-20 20:40:00,C276,SH03042,R021,14.3,75,3.8,OPEN,21.543268,70.088671,83,Strong
28601,2026-01-20 20:41:00,C224,SH03368,R040,10.7,63,7.2,CLOSED,20.612915,70.08453,28,Weak
28602,2026-01-20 20:42:00,C352,SH00270,R026,8.5,83,1.2,CLOSED,20.95541,72.275976,81,Strong
28603,2026-01-20 20:43:00,C178,SH02517,R064,4.7,95,2.0,OPEN,23.287491,73.09622,51,Weak
28604,2026-01-20 20:44:00,C199,SH01291,R049,8.0,88,4.9,CLOSED,23.080317,71.169597,81,Strong
28605,2026-01-20 20:45:00,C231,SH01747,R004,13.9,71,2.3,CLOSED,21.471191,71.226237,76,Strong
28606,2026-01-20 20:46:00,C230,SH04313,R097,13.9,80,3.4,CLOSED,23.629302,72.84774,47,Strong
28607,2026-01-20 20:47:00,C208,SH02986,R048,7.2,72,2.7,CLOSED,23.710277,73.281932,97,Strong
