shipment_id,container_id,product_id,quantity_kg,origin_city,destination_city,dispatch_time,expected_delivery,driver_id,transport_company
SH01281,C006,AVO001,641,Pune,Indore,2026-02-23 09:00:00,2026-02-24 06:00:00,D0031,BlueLog
SH01282,C375,AVO001,1295,Nagpur,Bengaluru,2026-02-23 10:00:00,2026-02-24 04:00:00,D0041,BlueLog
SH01283,C259,AVO001,1837,Surat,Indore,2026-02-23 11:00:00,2026-02-24 18:00:00,D0543,BlueLog
SH01284,C232,AVO001,1119,Jaipur,Mumbai,2026-02-23 12:00:00,2026-02-24 12:00:00,D0744,TransGo
SH01285,C467,AVO001,918,Jaipur,Delhi,2026-02-23 13:00:00,2026-02-24 12:00:00,D0795,FastMove
SH01286,C331,AVO001,1301,Surat,Bengaluru,2026-02-23 14:00:00,2026-02-24 20:00:00,D0741,TransGo
SH01287,C329,AVO001,1642,Mumbai,Pune,2026-02-23 15:00:00,2026-02-24 23:00:00,D0415,TransGo
SH01288,C403,AVO001,817,Vadodara,Ahmedabad,2026-02-23 16:00:00,2026-02-24 15:00:00,D0761,BlueLog
SH01289,C176,AVO001,1982,Nagpur,Mumbai,2026-02-23 17:00:00,2026-02-24 06:00:00,D0611,TransGo
SH01290,C332,AVO001,1509,Surat,Vadodara,2026-02-23 18:00:00,2026-02-24 03:00:00,D0677,TransGo
SH01291,C050,AVO001,1051,Indore,Pune,2026-02-23 19:00:00,2026-02-24 16:00:00,D0258,FastMove
SH01292,C151,AVO001,1163,Vadodara,Pune,2026-02-23 20:00:00,2026-02-24 20:00:00,D0605,BlueLog
SH01293,C439,AVO001,1777,Bengaluru,Nagpur,2026-02-23 21:00:00,2026-02-24 08:00:00,D0619,BlueLog
SH01294,C130,AVO001,747,Ahmedabad,Surat,2026-02-23 22:00:00,2026-02-25 03:00:00,D0704,BlueLog
SH01295,C267,AVO001,1790,Bengaluru,Indore,2026-02-23 23:00:00,2026-02-25 06:00:00,D0657,TransGo
SH01296,C470,AVO001,735,Nagpur,Nagpur,2026-02-24 00:00:00,2026-02-25 08:00:00,D0254,BlueLog
SH01297,C214,AVO001,1363,Bengaluru,Pune,2026-02-24 01:00:00,2026-02-24 10:00:00,D0337,TransGo
SH01298,C409,AVO001,525,Delhi,Pune,2026-02-24 02:00:00,2026-02-24 14:00:00,D0378,BlueLog
SH01299,C438,AVO001,1853,Bengaluru,Surat,2026-02-24 03:00:00,2026-02-25 15:00:00,D0731,TransGo
SH01300,C475,AVO001,1357,Pune,Delhi,2026-02-24 04:00:00,2026-02-25 06:00:00,D0220,TransGo
SH01301,C125,AVO001,1485,Vadodara,Vadodara,2026-02-24 05:00:00,2026-02-25 07:00:00,D0658,TransGo
SH01302,C259,AVO001,1965,Bengaluru,Nagpur,2026-02-24 06:00:00,2026-02-25 18:00:00,D0494,BlueLog
SH01303,C386,AVO001,831,Mumbai,Bengaluru,2026-02-24 07:00:00,2026-02-24 22:00:00,D0466,BlueLog
SH01304,C193,AVO001,844,Surat,Mumbai,2026-02-24 08:00:00,2026-02-25 15:00:00,D0059,BlueLog
SH01305,C465,AVO001,1648,Surat,Bengaluru,2026-02-24 09:00:00,2026-02-25 08:00:00,D0772,FastMove
SH01306,C372,AVO001,549,Indore,Vadodara,2026-02-24 10:00:00,2026-02-25 03:00:00,D0283,TransGo
SH01307,C196,AVO001,1480,Mumbai,Mumbai,2026-02-24 11:00:00,2026-02-25 04:00:00,D0647,FastMove
SH01308,C437,AVO001,1391,Ahmedabad,Ahmedabad,2026-02-24 12:00:00,2026-02-25 12:00:00,D0158,BlueLog
SH01309,C355,AVO001,1971,Vadodara,Ahmedabad,2026-02-24 13:00:00,2026-02-25 22:00:00,D0104,FastMove
SH01310,C392,AVO001,1051,Pune,Ahmedabad,2026-02-24 14:00:00,2026-02-25 09:00:00,D0360,BlueLog
SH01311,C381,AVO001,712,Mumbai,Ahmedabad,2026-02-24 15:00:00,2026-02-25 08:00:00,D0242,TransGo
SH01312,C034,AVO001,584,Delhi,Bengaluru,2026-02-24 16:00:00,2026-02-26 04:00:00,D0750,FastMove
SH01313,C110,AVO001,1247,Bengaluru,Mumbai,2026-02-24 17:00:00,2026-02-26 01:00:00,D0471,FastMove
SH01314,C170,AVO001,1898,Vadodara,Delhi,2026-02-24 18:00:00,2026-02-25 23:00:00,D0798,TransGo
SH01315,C010,AVO001,1545,Mumbai,Pune,2026-02-24 19:00:00,2026-02-25 08:00:00,D0021,BlueLog
SH01316,C127,AVO001,918,Jaipur,Vadodara,2026-02-24 20:00:00,2026-02-26 00:00:00,D0190,BlueLog
SH01317,C193,AVO001,1577,Nagpur,Surat,2026-02-24 21:00:00,2026-02-26 00:00:00,D0202,BlueLog
SH01318,C112,AVO001,827,Delhi,Ahmedabad,2026-02-24 22:00:00,2026-02-26 06:00:00,D0743,FastMove
SH01319,C412,AVO001,969,Vadodara,Delhi,2026-02-24 23:00:00,2026-02-25 19:00:00,D0735,FastMove
SH01320,C026,AVO001,1432,Ahmedabad,Mumbai,2026-02-25 00:00:00,2026-02-25 22:00:00,D0160,FastMove
SH01321,C194,AVO001,924,Delhi,Delhi,2026-02-25 01:00:00,2026-02-25 16:00:00,D0508,FastMove
SH01322,C205,AVO001,1992,Surat,Indore,2026-02-25 02:00:00,2026-02-25 21:00:00,D0659,TransGo
SH01323,C460,AVO001,1485,Delhi,Surat,2026-02-25 03:00:00,2026-02-26 01:00:00,D0402,TransGo
SH01324,C312,AVO001,1926,Bengaluru,Indore,2026-02-25 04:00:00,2026-02-26 03:00:00,D0726,TransGo
SH01325,C148,AVO001,623,Nagpur,Indore,2026-02-25 05:00:00,2026-02-25 20:00:00,D0096,TransGo
SH01326,C475,AVO001,1119,Pune,Indore,2026-02-25 06:00:00,2026-02-25 20:00:00,D0274,BlueLog
SH01327,C278,AVO001,1119,Jaipur,Surat,2026-02-25 07:00:00,2026-02-25 21:00:00,D0579,TransGo
SH01328,C246,AVO001,528,Vadodara,Vadodara,2026-02-25 08:00:00,2026-02-26 17:00:00,D0568,FastMove
SH01329,C040,AVO001,1299,Surat,Bengaluru,2026-02-25 09:00:00,2026-02-26 10:00:00,D0716,BlueLog
SH01330,C492,AVO001,901,Indore,Ahmedabad,2026-02-25 10:00:00,2026-02-26 06:00:00,D0332,FastMove
SH01331,C250,AVO001,1777,Nagpur,Vadodara,2026-02-25 11:00:00,2026-02-26 17:00:00,D0270,TransGo
SH01332,C083,AVO001,1311,Jaipur,Indore,2026-02-25 12:00:00,2026-02-26 23:00:00,D0571,BlueLog
SH01333,C121,AVO001,1332,Bengaluru,Indore,2026-02-25 13:00:00,2026-02-25 23:00:00,D0733,FastMove
SH01334,C029,AVO001,502,Ahmedabad,Delhi,2026-02-25 14:00:00,2026-02-26 04:00:00,D0109,TransGo
SH01335,C020,AVO001,1466,Ahmedabad,Surat,2026-02-25 15:00:00,2026-02-26 20:00:00,D0183,FastMove
SH01336,C022,AVO001,1870,Nagpur,Vadodara,2026-02-25 16:00:00,2026-02-26 06:00:00,D0196,FastMove
SH01337,C461,AVO001,1578,Mumbai,Bengaluru,2026-02-25 17:00:00,2026-02-26 06:00:00,D0262,BlueLog
SH01338,C488,AVO001,797,Surat,Surat,2026-02-25 18:00:00,2026-02-26 20:00:00,D0568,BlueLog
SH01339,C384,AVO001,858,Delhi,Pune,2026-02-25 19:00:00,2026-02-27 06:00:00,D0177,TransGo
SH01340,C207,AVO001,1686,Surat,Surat,2026-02-25 20:00:00,2026-02-26 22:00:00,D0342,TransGo
SH01341,C475,AVO001,1824,Surat,Ahmedabad,2026-02-25 21:00:00,2026-02-27 07:00:00,D0082,TransGo
SH01342,C247,AVO001,1450,Mumbai,Pune,2026-02-25 22:00:00,2026-02-26 14:00:00,D0532,BlueLog
SH01343,C406,AVO001,1347,Vadodara,Bengaluru,2026-02-25 23:00:00,2026-02-27 00:00:00,D0599,BlueLog
SH01344,C093,AVO001,1154,Mumbai,Bengaluru,2026-02-26 00:00:00,2026-02-26 17:00:00,D0725,FastMove
SH01345,C103,AVO001,1657,Nagpur,Mumbai,2026-02-26 01:00:00,2026-02-26 09:00:00,D0288,BlueLog
SH01346,C481,AVO001,943,Ahmedabad,Nagpur,2026-02-26 02:00:00,2026-02-26 16:00:00,D0511,FastMove
SH01347,C205,AVO001,1737,Indore,Mumbai,2026-02-26 03:00:00,2026-02-26 22:00:00,D0077,FastMove
SH01348,C130,AVO001,1474,Surat,Surat,2026-02-26 04:00:00,2026-02-26 22:00:00,D0490,TransGo
SH01349,C006,AVO001,1004,Nagpur,Pune,2026-02-26 05:00:00,2026-02-26 14:00:00,D0405,BlueLog
SH01350,C119,AVO001,608,Vadodara,Bengaluru,2026-02-26 06:00:00,2026-02-27 01:00:00,D0106,BlueLog
SH01351,C142,AVO001,1074,Pune,Ahmedabad,2026-02-26 07:00:00,2026-02-27 08:00:00,D0762,TransGo
SH01352,C080,AVO001,1477,Surat,Jaipur,2026-02-26 08:00:00,2026-02-27 06:00:00,D0733,BlueLog
SH01353,C007,AVO001,1178,Jaipur,Vadodara,2026-02-26 09:00:00,2026-02-27 08:00:00,D0053,TransGo
SH01354,C226,AVO001,1151,Jaipur,Surat,2026-02-26 10:00:00,2026-02-26 23:00:00,D0288,FastMove
SH01355,C124,AVO001,638,Pune,Bengaluru,2026-02-26 11:00:00,2026-02-27 17:00:00,D0328,FastMove
SH01356,C278,AVO001,1609,Bengaluru,Vadodara,2026-02-26 12:00:00,2026-02-27 20:00:00,D0544,FastMove
SH01357,C188,AVO001,1499,Pune,Bengaluru,2026-02-26 13:00:00,2026-02-27 03:00:00,D0427,BlueLog
SH01358,C054,AVO001,666,Pune,Surat,2026-02-26 14:00:00,2026-02-27 18:00:00,D0022,BlueLog
SH01359,C233,AVO001,1581,Bengaluru,Mumbai,2026-02-26 15:00:00,2026-02-27 04:00:00,D0368,TransGo
SH01360,C406,AVO001,1638,Pune,Pune,2026-02-26 16:00:00,2026-02-27 23:00:00,D0427,BlueLog
SH01361,C237,AVO001,722,Surat,Indore,2026-02-26 17:00:00,2026-02-28 01:00:00,D0663,FastMove
SH01362,C207,AVO001,2000,Pune,Bengaluru,2026-02-26 18:00:00,2026-02-27 13:00:00,D0143,TransGo
SH01363,C122,AVO001,1297,Delhi,Ahmedabad,2026-02-26 19:00:00,2026-02-28 04:00:00,D0544,TransGo
SH01364,C495,AVO001,1592,Mumbai,Vadodara,2026-02-26 20:00:00,2026-02-27 18:00:00,D0212,TransGo
SH01365,C352,AVO001,1429,Pune,Vadodara,2026-02-26 21:00:00,2026-02-27 06:00:00,D0168,BlueLog
SH01366,C357,AVO001,1505,Nagpur,Ahmedabad,2026-02-26 22:00:00,2026-02-27 07:00:00,D0410,TransGo
SH01367,C177,AVO001,1478,Nagpur,Jaipur,2026-02-26 23:00:00,2026-02-27 14:00:00,D0200,TransGo
SH01368,C042,AVO001,531,Pune,Indore,2026-02-27 00:00:00,2026-02-28 03:00:00,D0736,BlueLog
SH01369,C255,AVO001,1050,Jaipur,Mumbai,2026-02-27 01:00:00,2026-02-28 01:00:00,D0072,BlueLog
SH01370,C178,AVO001,845,Ahmedabad,Jaipur,2026-02-27 02:00:00,2026-02-27 19:00:00,D0420,FastMove
SH01371,C396,AVO001,1564,Ahmedabad,Jaipur,2026-02-27 03:00:00,2026-02-28 00:00:00,D0035,BlueLog
SH01372,C384,AVO001,1984,Ahmedabad,Delhi,2026-02-27 04:00:00,2026-02-28 00:00:00,D0330,FastMove
SH01373,C142,AVO001,1425,Jaipur,Pune,2026-02-27 05:00:00,2026-02-27 17:00:00,D0713,FastMove
SH01374,C179,AVO001,1941,Delhi,Bengaluru,2026-02-27 06:00:00,2026-02-28 14:00:00,D0383,TransGo
SH01375,C223,AVO001,570,Delhi,Mumbai,2026-02-27 07:00:00,2026-02-28 01:00:00,D0055,BlueLog
SH01376,C382,AVO001,1755,Delhi,Pune,2026-02-27 08:00:00,2026-02-28 09:00:00,D0780,TransGo
SH01377,C373,AVO001,1086,Indore,Nagpur,2026-02-27 09:00:00,2026-02-27 22:00:00,D0434,FastMove
SH01378,C448,AVO001,1260,Surat,Pune,2026-02-27 10:00:00,2026-02-28 20:00:00,D0188,TransGo
SH01379,C184,AVO001,1911,Indore,Indore,2026-02-27 11:00:00,2026-02-28 16:00:00,D0554,BlueLog
SH01380,C063,AVO001,1157,Surat,Jaipur,2026-02-27 12:00:00,2026-02-28 03:00:00,D0450,FastMove
SH01381,C216,AVO001,1064,Mumbai,Nagpur,2026-02-27 13:00:00,2026-02-28 03:00:00,D0464,BlueLog
SH01382,C327,AVO001,578,Surat,Nagpur,2026-02-27 14:00:00,2026-02-28 22:00:00,D0587,BlueLog
SH01383,C123,AVO001,565,Bengaluru,Indore,2026-02-27 15:00:00,2026-02-28 20:00:00,D0340,BlueLog
SH01384,C098,AVO001,727,Surat,Vadodara,2026-02-27 16:00:00,2026-02-28 20:00:00,D0288,TransGo
SH01385,C049,AVO001,773,Delhi,Indore,2026-02-27 17:00:00,2026-02-28 14:00:00,D0338,TransGo
SH01386,C032,AVO001,1540,Vadodara,Mumbai,2026-02-27 18:00:00,2026-02-28 16:00:00,D0228,BlueLog
SH01387,C290,AVO001,1685,Bengaluru,Ahmedabad,2026-02-27 19:00:00,2026-02-28 19:00:00,D0300,TransGo
SH01388,C336,AVO001,1674,Indore,Vadodara,2026-02-27 20:00:00,2026-03-01 01:00:00,D0288,BlueLog
SH01389,C283,AVO001,1833,Vadodara,Pune,2026-02-27 21:00:00,2026-02-28 10:00:00,D0539,TransGo
SH01390,C305,AVO001,840,Jaipur,Vadodara,2026-02-27 22:00:00,2026-02-28 18:00:00,D0408,BlueLog
SH01391,C466,AVO001,843,Jaipur,Pune,2026-02-27 23:00:00,2026-03-01 00:00:00,D0556,FastMove
SH01392,C125,AVO001,945,Pune,Vadodara,2026-02-28 00:00:00,2026-03-01 06:00:00,D0687,BlueLog
SH01393,C325,AVO001,654,Ahmedabad,Mumbai,2026-02-28 01:00:00,2026-03-01 05:00:00,D0313,BlueLog
SH01394,C068,AVO001,1331,Jaipur,Surat,2026-02-28 02:00:00,2026-02-28 13:00:00,D0618,BlueLog
SH01395,C068,AVO001,1453,Jaipur,Vadodara,2026-02-28 03:00:00,2026-02-28 18:00:00,D0163,FastMove
SH01396,C120,AVO001,1805,Bengaluru,Ahmedabad,2026-02-28 04:00:00,2026-03-01 07:00:00,D0258,TransGo
SH01397,C392,AVO001,1355,Indore,Bengaluru,2026-02-28 05:00:00,2026-03-01 07:00:00,D0720,FastMove
SH01398,C068,AVO001,1803,Nagpur,Pune,2026-02-28 06:00:00,2026-03-01 18:00:00,D0034,BlueLog
SH01399,C325,AVO001,1590,Pune,Bengaluru,2026-02-28 07:00:00,2026-02-28 15:00:00,D0531,FastMove
SH01400,C280,AVO001,1623,Pune,Surat,2026-02-28 08:00:00,2026-03-01 03:00:00,D0493,TransGo
SH01401,C415,AVO001,1753,Pune,Ahmedabad,2026-02-28 09:00:00,2026-03-01 03:00:00,D0666,TransGo
SH01402,C095,AVO001,1947,Ahmedabad,Pune,2026-02-28 10:00:00,2026-03-01 21:00:00,D0580,FastMove
SH01403,C340,AVO001,1006,Pune,Ahmedabad,2026-02-28 11:00:00,2026-02-28 20:00:00,D0527,FastMove
SH01404,C415,AVO001,1005,Jaipur,Indore,2026-02-28 12:00:00,2026-03-01 18:00:00,D0272,TransGo
SH01405,C094,AVO001,739,Surat,Mumbai,2026-02-28 13:00:00,2026-02-28 22:00:00,D0294,FastMove
SH01406,C026,AVO001,746,Vadodara,Bengaluru,2026-02-28 14:00:00,2026-03-01 09:00:00,D0355,BlueLog
SH01407,C109,AVO001,1025,Ahmedabad,Pune,2026-02-28 15:00:00,2026-03-01 09:00:00,D0286,TransGo
SH01408,C378,AVO001,1161,Delhi,Surat,2026-02-28 16:00:00,2026-03-01 02:00:00,D0219,BlueLog
SH01409,C202,AVO001,1822,Indore,Ahmedabad,2026-02-28 17:00:00,2026-03-01 20:00:00,D0013,FastMove
SH01410,C204,AVO001,1274,Delhi,Delhi,2026-02-28 18:00:00,2026-03-02 06:00:00,D0505,TransGo
SH01411,C309,AVO001,517,Vadodara,Mumbai,2026-02-28 19:00:00,2026-03-02 04:00:00,D0679,BlueLog
SH01412,C470,AVO001,1328,Jaipur,Delhi,2026-02-28 20:00:00,2026-03-02 05:00:00,D0723,FastMove
SH01413,C095,AVO001,1123,Ahmedabad,Bengaluru,2026-02-28 21:00:00,2026-03-01 07:00:00,D0312,BlueLog
SH01414,C218,AVO001,579,Indore,Surat,2026-02-28 22:00:00,2026-03-01 18:00:00,D0208,TransGo
SH01415,C315,AVO001,1474,Vadodara,Surat,2026-02-28 23:00:00,2026-03-02 02:00:00,D0712,TransGo
SH01416,C108,AVO001,957,Pune,Bengaluru,2026-03-01 00:00:00,2026-03-02 06:00:00,D0340,BlueLog
SH01417,C323,AVO001,1039,Delhi,Surat,2026-03-01 01:00:00,2026-03-01 21:00:00,D0297,BlueLog
SH01418,C324,AVO001,1458,Surat,Jaipur,2026-03-01 02:00:00,2026-03-01 10:00:00,D0112,BlueLog
SH01419,C480,AVO001,1856,Ahmedabad,Surat,2026-03-01 03:00:00,2026-03-01 23:00:00,D0622,FastMove
SH01420,C079,AVO001,657,Ahmedabad,Ahmedabad,2026-03-01 04:00:00,2026-03-02 12:00:00,D0427,TransGo
SH01421,C476,AVO001,1679,Delhi,Delhi,2026-03-01 05:00:00,2026-03-01 15:00:00,D0739,BlueLog
SH01422,C101,AVO001,692,Pune,Bengaluru,2026-03-01 06:00:00,2026-03-02 17:00:00,D0284,FastMove
SH01423,C362,AVO001,1170,Jaipur,Vadodara,2026-03-01 07:00:00,2026-03-02 04:00:00,D0364,TransGo
SH01424,C117,AVO001,653,Indore,Ahmedabad,2026-03-01 08:00:00,2026-03-02 12:00:00,D0284,TransGo
SH01425,C006,AVO001,1542,Bengaluru,Delhi,2026-03-01 09:00:00,2026-03-01 23:00:00,D0368,TransGo
SH01426,C347,AVO001,1123,Delhi,Ahmedabad,2026-03-01 10:00:00,2026-03-02 15:00:00,D0360,FastMove
SH01427,C458,AVO001,1632,Nagpur,Vadodara,2026-03-01 11:00:00,2026-03-02 08:00:00,D0092,FastMove
SH01428,C098,AVO001,1419,Bengaluru,Ahmedabad,2026-03-01 12:00:00,2026-03-02 02:00:00,D0334,FastMove
SH01429,C225,AVO001,510,Surat,Vadodara,2026-03-01 13:00:00,2026-03-02 01:00:00,D0523,FastMove
SH01430,C037,AVO001,1101,Nagpur,Bengaluru,2026-03-01 14:00:00,2026-03-02 02:00:00,D0331,FastMove
SH01431,C449,AVO001,1290,Indore,Bengaluru,2026-03-01 15:00:00,2026-03-02 03:00:00,D0264,BlueLog
SH01432,C127,AVO001,1272,Bengaluru,Delhi,2026-03-01 16:00:00,2026-03-02 19:00:00,D0633,TransGo
SH01433,C383,AVO001,602,Vadodara,Indore,2026-03-01 17:00:00,2026-03-02 17:00:00,D0716,FastMove
SH01434,C331,AVO001,510,Pune,Indore,2026-03-01 18:00:00,2026-03-02 17:00:00,D0778,BlueLog
SH01435,C017,AVO001,1300,Jaipur,Mumbai,2026-03-01 19:00:00,2026-03-02 09:00:00,D0702,FastMove
SH01436,C369,AVO001,1261,Jaipur,Indore,2026-03-01 20:00:00,2026-03-02 16:00:00,D0436,BlueLog
SH01437,C256,AVO001,873,Nagpur,Ahmedabad,2026-03-01 21:00:00,2026-03-02 10:00:00,D0103,TransGo
SH01438,C218,AVO001,1239,Ahmedabad,Pune,2026-03-01 22:00:00,2026-03-02 18:00:00,D0712,TransGo
SH01439,C182,AVO001,1956,Bengaluru,Delhi,2026-03-01 23:00:00,2026-03-02 11:00:00,D0551,TransGo
SH01440,C082,AVO001,978,Vadodara,Nagpur,2026-03-02 00:00:00,2026-03-02 15:00:00,D0666,BlueLog
SH01441,C412,AVO001,662,Ahmedabad,Bengaluru,2026-03-02 01:00:00,2026-03-02 22:00:00,D0504,BlueLog
SH01442,C165,AVO001,950,Mumbai,Jaipur,2026-03-02 02:00:00,2026-03-02 12:00:00,D0327,BlueLog
SH01443,C415,AVO001,1478,Ahmedabad,Delhi,2026-03-02 03:00:00,2026-03-03 10:00:00,D0606,TransGo
SH01444,C493,AVO001,907,Vadodara,Pune,2026-03-02 04:00:00,2026-03-03 02:00:00,D0792,TransGo
SH01445,C385,AVO001,730,Surat,Mumbai,2026-03-02 05:00:00,2026-03-02 21:00:00,D0547,FastMove
SH01446,C402,AVO001,711,Vadodara,Ahmedabad,2026-03-02 06:00:00,2026-03-03 18:00:00,D0474,TransGo
SH01447,C116,AVO001,558,Jaipur,Mumbai,2026-03-02 07:00:00,2026-03-03 17:00:00,D0349,FastMove
SH01448,C232,AVO001,1425,Nagpur,Ahmedabad,2026-03-02 08:00:00,2026-03-03 05:00:00,D0283,FastMove
SH01449,C307,AVO001,678,Bengaluru,Jaipur,2026-03-02 09:00:00,2026-03-03 14:00:00,D0407,BlueLog
SH01450,C054,AVO001,1246,Delhi,Delhi,2026-03-02 10:00:00,2026-03-03 06:00:00,D0489,FastMove
SH01451,C471,AVO001,921,Ahmedabad,Pune,2026-03-02 11:00:00,2026-03-03 20:00:00,D0212,BlueLog
SH01452,C377,AVO001,528,Bengaluru,Pune,2026-03-02 12:00:00,2026-03-03 11:00:00,D0352,FastMove
SH01453,C450,AVO001,1136,Mumbai,Ahmedabad,2026-03-02 13:00:00,2026-03-03 21:00:00,D0714,TransGo
SH01454,C393,AVO001,1622,Pune,Vadodara,2026-03-02 14:00:00,2026-03-03 20:00:00,D0245,BlueLog
SH01455,C292,AVO001,1112,Nagpur,Jaipur,2026-03-02 15:00:00,2026-03-03 09:00:00,D0593,TransGo
SH01456,C183,AVO001,817,Nagpur,Indore,2026-03-02 16:00:00,2026-03-03 16:00:00,D0234,TransGo
SH01457,C161,AVO001,924,Nagpur,Delhi,2026-03-02 17:00:00,2026-03-03 05:00:00,D0557,BlueLog
SH01458,C203,AVO001,1971,Vadodara,Surat,2026-03-02 18:00:00,2026-03-03 02:00:00,D0729,BlueLog
SH01459,C209,AVO001,1251,Surat,Nagpur,2026-03-02 19:00:00,2026-03-03 17:00:00,D0593,TransGo
SH01460,C351,AVO001,1433,Nagpur,Vadodara,2026-03-02 20:00:00,2026-03-03 21:00:00,D0409,FastMove
SH01461,C347,AVO001,1176,Vadodara,Indore,2026-03-02 21:00:00,2026-03-03 07:00:00,D0021,BlueLog
SH01462,C162,AVO001,632,Delhi,Surat,2026-03-02 22:00:00,2026-03-03 07:00:00,D0653,FastMove
SH01463,C165,AVO001,942,Pune,Jaipur,2026-03-02 23:00:00,2026-03-03 14:00:00,D0291,FastMove
SH01464,C003,AVO001,960,Ahmedabad,Vadodara,2026-03-03 00:00:00,2026-03-03 20:00:00,D0308,FastMove
SH01465,C208,AVO001,1498,Bengaluru,Indore,2026-03-03 01:00:00,2026-03-04 09:00:00,D0271,BlueLog
SH01466,C239,AVO001,1418,Indore,Nagpur,2026-03-03 02:00:00,2026-03-03 23:00:00,D0768,TransGo
SH01467,C112,AVO001,1720,Delhi,Jaipur,2026-03-03 03:00:00,2026-03-03 16:00:00,D0179,TransGo
SH01468,C290,AVO001,1436,Nagpur,Delhi,2026-03-03 04:00:00,2026-03-04 07:00:00,D0533,BlueLog
SH01469,C452,AVO001,940,Mumbai,Delhi,2026-03-03 05:00:00,2026-03-04 12:00:00,D0042,TransGo
SH01470,C363,AVO001,1418,Mumbai,Delhi,2026-03-03 06:00:00,2026-03-04 10:00:00,D0100,BlueLog
SH01471,C266,AVO001,1248,Ahmedabad,Mumbai,2026-03-03 07:00:00,2026-03-04 01:00:00,D0133,BlueLog
SH01472,C180,AVO001,980,Vadodara,Ahmedabad,2026-03-03 08:00:00,2026-03-04 08:00:00,D0401,TransGo
SH01473,C019,AVO001,529,Vadodara,Vadodara,2026-03-03 09:00:00,2026-03-04 08:00:00,D0120,FastMove
SH01474,C344,AVO001,1343,Vadodara,Mumbai,2026-03-03 10:00:00,2026-03-04 20:00:00,D0064,FastMove
SH01475,C250,AVO001,1252,Nagpur,Bengaluru,2026-03-03 11:00:00,2026-03-04 03:00:00,D0206,FastMove
SH01476,C372,AVO001,1283,Pune,Bengaluru,2026-03-03 12:00:00,2026-03-04 20:00:00,D0666,FastMove
SH01477,C036,AVO001,1651,Indore,Vadodara,2026-03-03 13:00:00,2026-03-04 12:00:00,D0762,FastMove
SH01478,C104,AVO001,1175,Jaipur,Delhi,2026-03-03 14:00:00,2026-03-04 03:00:00,D0456,FastMove
SH01479,C129,AVO001,1617,Pune,Ahmedabad,2026-03-03 15:00:00,2026-03-04 22:00:00,D0164,FastMove
SH01480,C341,AVO001,1965,Surat,Mumbai,2026-03-03 16:00:00,2026-03-04 04:00:00,D0206,BlueLog
SH01481,C287,AVO001,1537,Surat,Jaipur,2026-03-03 17:00:00,2026-03-05 01:00:00,D0144,BlueLog
SH01482,C174,AVO001,1467,Indore,Mumbai,2026-03-03 18:00:00,2026-03-04 02:00:00,D0399,BlueLog
SH01483,C195,AVO001,676,Bengaluru,Pune,2026-03-03 19:00:00,2026-03-04 05:00:00,D0522,FastMove
SH01484,C152,AVO001,809,Bengaluru,Delhi,2026-03-03 20:00:00,2026-03-05 08:00:00,D0703,TransGo
SH01485,C052,AVO001,1684,Indore,Mumbai,2026-03-03 21:00:00,2026-03-04 21:00:00,D0785,TransGo
SH01486,C007,AVO001,895,Nagpur,Delhi,2026-03-03 22:00:00,2026-03-05 04:00:00,D0450,BlueLog
SH01487,C498,AVO001,886,Surat,Bengaluru,2026-03-03 23:00:00,2026-03-05 08:00:00,D0026,TransGo
SH01488,C476,AVO001,1638,Mumbai,Vadodara,2026-03-04 00:00:00,2026-03-05 04:00:00,D0695,BlueLog
SH01489,C214,AVO001,1837,Nagpur,Pune,2026-03-04 01:00:00,2026-03-05 11:00:00,D0554,TransGo
SH01490,C306,AVO001,1035,Pune,Surat,2026-03-04 02:00:00,2026-03-04 10:00:00,D0578,BlueLog
SH01491,C097,AVO001,854,Mumbai,Delhi,2026-03-04 03:00:00,2026-03-04 12:00:00,D0679,TransGo
SH01492,C339,AVO001,1857,Vadodara,Mumbai,2026-03-04 04:00:00,2026-03-05 07:00:00,D0172,BlueLog
SH01493,C001,AVO001,603,Ahmedabad,Pune,2026-03-04 05:00:00,2026-03-05 02:00:00,D0585,BlueLog
SH01494,C499,AVO001,789,Surat,Nagpur,2026-03-04 06:00:00,2026-03-05 04:00:00,D0504,BlueLog
SH01495,C486,AVO001,802,Indore,Vadodara,2026-03-04 07:00:00,2026-03-05 05:00:00,D0575,TransGo
SH01496,C183,AVO001,1702,Delhi,Bengaluru,2026-03-04 08:00:00,2026-03-05 19:00:00,D0680,FastMove
SH01497,C214,AVO001,983,Delhi,Indore,2026-03-04 09:00:00,2026-03-05 08:00:00,D0507,BlueLog
SH01498,C097,AVO001,1180,Ahmedabad,Mumbai,2026-03-04 10:00:00,2026-03-05 21:00:00,D0343,FastMove
SH01499,C024,AVO001,1916,Pune,Vadodara,2026-03-04 11:00:00,2026-03-05 16:00:00,D0561,BlueLog
SH01500,C230,AVO001,1971,Jaipur,Pune,2026-03-04 12:00:00,2026-03-05 20:00:00,D0177,TransGo
SH01501,C415,AVO001,581,Nagpur,Bengaluru,2026-03-04 13:00:00,2026-03-05 23:00:00,D0321,FastMove
SH01502,C380,AVO001,1875,Vadodara,Nagpur,2026-03-04 14:00:00,2026-03-05 06:00:00,D0285,TransGo
SH01503,C257,AVO001,1271,Ahmedabad,Nagpur,2026-03-04 15:00:00,2026-03-06 01:00:00,D0230,FastMove
